tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;term;rec;ron;multi
1496;09/01/2020;27/09/2020;61008;0;0;3992;43065;EFECTIVOS ;;due;496;8;21935;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1501;09/01/2020;27/09/2020;61008;0;0;3992;96022;EFECTIVOS ;;due;501;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1502;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;502;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1508;09/01/2020;27/09/2020;61008;0;0;3992;54333;EFECTIVOS ;;due;508;8;10667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1509;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;509;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1514;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;514;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1517;09/01/2020;27/09/2020;61008;0;0;3992;34667;EFECTIVOS ;;due;517;8;30333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1519;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;519;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1522;09/01/2020;27/09/2020;61008;0;0;3992;105054;EFECTIVOS ;;due;522;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1523;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;523;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1527;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;527;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1528;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;528;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1529;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;529;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1532;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;532;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1533;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;533;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1534;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;534;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1536;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;536;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1540;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;540;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1551;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;551;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1553;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;553;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1554;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;554;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1557;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;557;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1559;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;559;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1561;09/01/2020;27/09/2020;61008;0;0;3992;77699;EFECTIVOS ;;due;561;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1562;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;562;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1563;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;563;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1565;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;565;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1569;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;569;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1570;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;570;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1572;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;572;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1573;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;573;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1574;09/01/2020;27/09/2020;61008;0;0;3992;109355;EFECTIVOS ;;due;574;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1575;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;575;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1576;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;576;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1577;09/01/2020;27/09/2020;61008;0;0;3992;-242;EFECTIVOS ;;due;577;8;65242;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1578;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;578;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1579;09/01/2020;27/09/2020;61008;0;0;3992;104667;EFECTIVOS ;;due;579;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1580;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;580;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1581;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;581;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1585;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;585;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1587;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;587;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1589;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;589;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1595;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;595;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1596;09/01/2020;27/09/2020;61008;0;0;3992;104667;EFECTIVOS ;;due;596;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1599;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;599;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1600;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;600;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1603;09/01/2020;27/09/2020;61008;0;0;3992;126575;EFECTIVOS ;;due;603;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1604;09/01/2020;27/09/2020;61008;0;0;3992;61000;EFECTIVOS ;;due;604;8;4000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1605;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;605;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1607;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;607;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1609;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;609;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1610;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;610;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1611;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;611;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1612;09/01/2020;27/09/2020;61008;0;0;3992;80000;EFECTIVOS ;;due;612;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1616;09/01/2020;27/09/2020;61008;0;0;3992;51301;EFECTIVOS ;;due;616;8;13699;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1617;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;617;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1618;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;618;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1622;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;622;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1623;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;623;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1624;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;624;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1625;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;625;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1626;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;626;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1627;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;627;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1629;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;629;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1630;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;630;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1631;09/01/2020;27/09/2020;66008;0;0;3992;70000;EFECTIVOS ;;due;631;8;0;2;yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1633;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;633;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1634;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;634;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1635;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;635;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1636;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;636;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1637;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;637;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1638;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;638;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1639;09/01/2020;27/09/2020;61008;0;0;3992;119978;EFECTIVOS ;;due;639;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1640;09/01/2020;27/09/2020;61008;0;0;3992;62833;EFECTIVOS ;;due;640;8;2167;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1641;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;641;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1642;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;642;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1643;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;643;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1644;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;644;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1645;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;645;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1646;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;646;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1649;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;649;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1651;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;651;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1652;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;652;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1653;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;653;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1655;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;655;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1657;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;657;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1658;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;658;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1663;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;663;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1664;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;664;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1665;09/01/2020;27/09/2020;61008;0;0;3992;73548;EFECTIVOS ;;due;665;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1666;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;666;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1667;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;667;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1668;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;668;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1669;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;669;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1670;09/01/2020;27/09/2020;61008;0;0;3992;80000;EFECTIVOS ;;due;670;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1671;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;671;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1673;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;673;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1674;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;674;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1677;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;677;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1678;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;678;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1679;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;679;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1680;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;680;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1684;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;684;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1685;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;685;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1686;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;686;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1687;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;687;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1689;09/01/2020;27/09/2020;61008;0;0;3992;75113;EFECTIVOS ;;due;689;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1690;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;690;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1691;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;691;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1692;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;692;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1693;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;693;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1695;09/01/2020;27/09/2020;61008;0;0;3992;22667;EFECTIVOS ;;due;695;8;42333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1696;09/01/2020;27/09/2020;61008;0;0;3992;95844;EFECTIVOS ;;due;696;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1697;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;697;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1702;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;702;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1703;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;703;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1706;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;706;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1707;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;707;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1710;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;710;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1712;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;712;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1714;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;714;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1715;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;715;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1716;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;716;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1718;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;718;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1719;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;719;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1721;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;721;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1725;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;725;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1730;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;730;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1731;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;731;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1733;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;733;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1734;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;734;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1735;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;735;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1738;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;738;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1739;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;739;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1741;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;741;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1743;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;743;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1744;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;744;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1747;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;747;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1748;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;748;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1750;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;750;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1751;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;751;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1752;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;752;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1756;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;756;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1757;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;757;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1760;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;760;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1762;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;762;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1763;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;763;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1765;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;765;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1773;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;773;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1774;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;774;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1775;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;775;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1777;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;777;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1781;09/01/2020;27/09/2020;61008;0;0;3992;104839;EFECTIVOS ;;due;781;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1782;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;782;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1783;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;783;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1784;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;784;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1789;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;789;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1792;09/01/2020;27/09/2020;61008;0;0;3992;79677;EFECTIVOS ;;due;792;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1796;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;796;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1797;09/01/2020;27/09/2020;61008;0;0;3992;85968;EFECTIVOS ;;due;797;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1798;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;798;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1799;09/01/2020;27/09/2020;61008;0;0;3992;60667;EFECTIVOS ;;due;799;8;4333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1805;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;805;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
